wavelength,front_ref,transmittance
743,0.29425699,0
744,0.293871,0
745,0.29625099,0
746,0.294643,0
747,0.29664101,0
748,0.29826799,0
749,0.29732401,0
750,0.301213,0
751,0.301411,0
752,0.30101601,0
753,0.30168501,0
754,0.30129101,0
755,0.30257299,0
756,0.302771,0
757,0.30503401,0
758,0.30503401,0
759,0.304673,0
760,0.30737,0
761,0.306141,0
762,0.306539,0
763,0.30917299,0
764,0.30832399,0
765,0.30879801,0
766,0.31125601,0
767,0.310158,0
768,0.31079901,0
769,0.310872,0
770,0.31392599,0
771,0.312903,0
772,0.31330799,0
773,0.31330799,0
774,0.31453501,0
775,0.31351101,0
776,0.31432501,0
777,0.31596701,0
778,0.315147,0
779,0.318218,0
780,0.318692,0
781,0.31889799,0
782,0.318692,0
783,0.317055,0
784,0.31923901,0
785,0.31889,0
786,0.31998199,0
787,0.321147,0
788,0.32135399,0
789,0.32039398,0
790,0.32428501,0
791,0.32426102,0
792,0.32530399,0
793,0.32446899,0
794,0.32384499,0
795,0.324692,0
796,0.322416,0
797,0.32388699,0
798,0.32347301,0
799,0.32345798,0
800,0.32591801,0
804,0.33056801,0
808,0.33151501,0
812,0.32885101,0
816,0.330896,0
820,0.331861,0
824,0.33330101,0
828,0.33392101,0
832,0.33397999,0
836,0.33274502,0
840,0.33391399,0
844,0.33884201,0
848,0.33848,0
852,0.33793201,0
856,0.339743,0
860,0.33905701,0
864,0.34034199,0
868,0.34064201,0
872,0.33894001,0
876,0.34181301,0
880,0.34381302,0
884,0.347048,0
888,0.345322,0
892,0.34658901,0
896,0.350182,0
900,0.35110802,0
904,0.35126202,0
908,0.35042999,0
912,0.35175598,0
916,0.35232399,0
920,0.353993,0
924,0.35609501,0
928,0.36015301,0
932,0.36008202,0
936,0.36148399,0
940,0.36656101,0
944,0.36797298,0
948,0.369823,0
952,0.36758801,0
956,0.36932301,0
960,0.37012798,0
964,0.37250401,0
968,0.37374199,0
972,0.37173698,0
976,0.37410099,0
980,0.37734299,0
984,0.38030899,0
988,0.38156101,0
992,0.37555199,0
996,0.383335,0
1000,0.38160198,0
1004,0.38381901,0
1008,0.38573399,0
1012,0.38972599,0
1016,0.39204201,0
1020,0.393055,0
1024,0.392868,0
1028,0.39453499,0
1032,0.39366402,0
1036,0.39577,0
1040,0.39204102,0
1044,0.39343399,0
1048,0.39603001,0
1052,0.40110901,0
1056,0.40207298,0
1060,0.40276901,0
1064,0.40440601,0
1068,0.40417999,0
1072,0.404175,0
1076,0.40604,0
1080,0.40650398,0
1084,0.40675701,0
1088,0.41183498,0
1092,0.41488602,0
1096,0.41324902,0
1100,0.41508801,0
1104,0.411367,0
1108,0.41433102,0
1112,0.41827099,0
1116,0.41947399,0
1120,0.422505,0
1124,0.42423698,0
1128,0.42096802,0
1132,0.42466599,0
1136,0.425522,0
1140,0.42569901,0
1144,0.42297401,0
1148,0.42750599,0
1152,0.429734,0
1156,0.431628,0
1160,0.43260201,0
1164,0.43374699,0
1168,0.43552101,0
1172,0.43576401,0
1176,0.43600601,0
1180,0.437771,0
1184,0.43939301,0
1188,0.440774,0
1192,0.44393398,0
1196,0.44364101,0
1200,0.44518398,0
1204,0.445686,0
1208,0.447868,0
1212,0.44736301,0
1216,0.44381802,0
1220,0.44621899,0
1224,0.44952301,0
1228,0.45155602,0
1232,0.45321499,0
1236,0.45384499,0
1240,0.45104401,0
1244,0.452701,0
1248,0.453493,0
1252,0.454977,0
1256,0.45573299,0
1260,0.45573299,0
1264,0.45482899,0
1268,0.45687,0
1272,0.46066799,0
1276,0.46229599,0
1280,0.46247799,0
1284,0.46289001,0
1288,0.464328,0
1292,0.46576401,0
1296,0.46608002,0
1300,0.46530602,0
1304,0.46616199,0
1308,0.46652302,0
1312,0.467971,0
1316,0.46745399,0
1320,0.46804699,0
1324,0.46677898,0
1328,0.46788601,0
1332,0.46812199,0
1336,0.47040501,0
1340,0.47364601,0
1344,0.472075,0
1348,0.472094,0
1352,0.47437698,0
1356,0.47400902,0
1360,0.47208199,0
1364,0.46948399,0
1368,0.467612,0
1372,0.46833401,0
1376,0.46595299,0
1380,0.46213299,0
1384,0.46160198,0
1388,0.46179001,0
1392,0.46311001,0
1396,0.459575,0
1400,0.459137,0
1404,0.45920601,0
1408,0.46069698,0
1412,0.46417,0
1416,0.467117,0
1420,0.468564,0
1424,0.47232101,0
1428,0.47525799,0
1432,0.47715698,0
1436,0.47710499,0
1440,0.47733398,0
1444,0.47712299,0
1448,0.47586201,0
1452,0.47463799,0
1456,0.47301998,0
1460,0.47318298,0
1464,0.47292301,0
1468,0.47401699,0
1472,0.47474899,0
1476,0.47367802,0
1480,0.47808601,0
1484,0.47831902,0
1488,0.47994099,0
1492,0.48092098,0
1496,0.482663,0
1500,0.48133499,0
1504,0.48281101,0
1508,0.48613899,0
1512,0.48613899,0
1516,0.48584202,0
1520,0.48508202,0
1524,0.48484901,0
1528,0.48812,0
1532,0.48812,0
1536,0.48864899,0
1540,0.490261,0
1544,0.490812,0
1548,0.49219002,0
1552,0.49335098,0
1556,0.49442001,0
1560,0.496306,0
1564,0.49647999,0
1568,0.499282,0
1572,0.499011,0
1576,0.494552,0
1580,0.49621799,0
1584,0.49738701,0
1588,0.49819801,0
1592,0.49657902,0
1596,0.49603699,0
1600,0.49576801,0
1604,0.494869,0
1608,0.494888,0
1612,0.491147,0
1616,0.49175499,0
1620,0.49497101,0
1624,0.49247002,0
1628,0.49300201,0
1632,0.49434502,0
1636,0.5027,0
1640,0.500075,0
1644,0.49919498,0
1648,0.499272,0
1652,0.50061798,0
1656,0.501693,0
1660,0.50134602,0
1664,0.50546101,0
1668,0.50518902,0
1672,0.49999802,0
1676,0.500938,0
1680,0.501404,0
1684,0.50300999,0
1688,0.50247101,0
1692,0.504408,0
1696,0.501129,0
1700,0.501726,0
1704,0.49952801,0
1708,0.50359798,0
1712,0.50299099,0
1716,0.506017,0
1720,0.506618,0
1724,0.507187,0
1728,0.50689201,0
1732,0.504632,0
1736,0.50460602,0
1740,0.50547501,0
1744,0.505602,0
1748,0.50487701,0
1752,0.505509,0
1756,0.50499699,0
1760,0.50445202,0
1764,0.505509,0
1768,0.50521999,0
1772,0.50380798,0
1776,0.50817799,0
1780,0.50679401,0
1784,0.50919701,0
1788,0.50999001,0
1792,0.50781601,0
1796,0.50677399,0
1800,0.50704498,0
1804,0.50625198,0
1808,0.508358,0
1812,0.508358,0
1816,0.50890099,0
1820,0.50562901,0
1824,0.505424,0
1828,0.504436,0
1832,0.50366299,0
1836,0.506143,0
1840,0.50588501,0
1844,0.50578098,0
1848,0.50520401,0
1852,0.50648499,0
1856,0.50675499,0
1860,0.50817799,0
1864,0.50401402,0
1868,0.500187,0
1872,0.49289101,0
1876,0.488176,0
1880,0.48557899,0
1884,0.48109501,0
1888,0.47425201,0
1892,0.46394299,0
1896,0.45564098,0
1900,0.45022099,0
1904,0.446133,0
1908,0.444104,0
1912,0.44375198,0
1916,0.44506802,0
1920,0.445173,0
1924,0.445215,0
1928,0.446647,0
