wavelength,front_ref,transmittance
718,0.279860665,0
719,0.284151154,0
720,0.288299995,0
721,0.292310562,0
722,0.296186231,0
723,0.299930376,0
724,0.303546374,0
725,0.307037599,0
726,0.310407427,0
727,0.313659232,0
728,0.316796391,0
729,0.319822278,0
730,0.322740268,0
731,0.325553737,0
732,0.32826606,0
733,0.330880612,0
734,0.333400769,0
735,0.335829906,0
736,0.338171397,0
737,0.340428619,0
738,0.342604945,0
739,0.344703753,0
740,0.346728416,0
741,0.348682311,0
742,0.350568812,0
743,0.352391396,0
744,0.354153799,0
745,0.355859799,0
746,0.357513173,0
747,0.359117698,0
748,0.360677153,0
749,0.362195314,0
750,0.363675958,0
751,0.365122864,0
752,0.366539808,0
753,0.367930195,0
754,0.369295408,0
755,0.370636153,0
756,0.371953133,0
757,0.373247051,0
758,0.374518613,0
759,0.375768521,0
760,0.376997481,0
761,0.378206194,0
762,0.379395367,0
763,0.380565702,0
764,0.381717903,0
765,0.382852674,0
766,0.38397072,0
767,0.385072744,0
768,0.38615945,0
769,0.387231542,0
770,0.388289723,0
771,0.389334699,0
772,0.390367172,0
773,0.391387847,0
774,0.392397427,0
775,0.393396617,0
776,0.39438612,0
777,0.395366641,0
778,0.396338883,0
779,0.397303549,0
780,0.398261345,0
781,0.399212974,0
782,0.40015909,0
783,0.401099921,0
784,0.402035471,0
785,0.402965744,0
786,0.403890744,0
787,0.404810476,0
788,0.405724943,0
789,0.406634149,0
790,0.407538097,0
791,0.408436792,0
792,0.409330237,0
793,0.410218437,0
794,0.411101395,0
795,0.411979115,0
796,0.412851601,0
797,0.413718856,0
798,0.414580885,0
799,0.415437692,0
800,0.416289279,0
801,0.417135652,0
802,0.417976814,0
803,0.418812769,0
804,0.41964352,0
805,0.420469073,0
806,0.421289429,0
807,0.422104594,0
808,0.422914571,0
809,0.423719364,0
810,0.424518977,0
811,0.425313413,0
812,0.426102677,0
813,0.426886773,0
814,0.427665704,0
815,0.428439474,0
816,0.429208087,0
817,0.429971547,0
818,0.430729857,0
819,0.431483023,0
820,0.432231046,0
821,0.432973932,0
822,0.433711684,0
823,0.434444306,0
824,0.435171802,0
825,0.435894176,0
826,0.436611431,0
827,0.437323572,0
828,0.438030602,0
829,0.438732525,0
830,0.439429345,0
831,0.440121066,0
832,0.440807691,0
833,0.441489226,0
834,0.442165672,0
835,0.442837035,0
836,0.443503318,0
837,0.444164525,0
838,0.44482066,0
839,0.445471727,0
840,0.446117729,0
841,0.446758671,0
842,0.447394556,0
843,0.448025388,0
844,0.448651171,0
845,0.449271909,0
