wavelength,front_ref,transmittance
1076,0.451774168,0.518495608
1077,0.451703496,0.518497664
1078,0.451621428,0.518563761
1079,0.451582357,0.51859889
1080,0.451531429,0.518621649
1081,0.451444968,0.518607287
1082,0.45133485,0.518568213
1083,0.451208998,0.518512701
1084,0.451126203,0.518426154
1085,0.451031974,0.518403701
1086,0.450945648,0.518389521
1087,0.450820281,0.518410645
1088,0.450710384,0.51837186
1089,0.450545741,0.518352
1090,0.450365447,0.518315822
1091,0.450224291,0.518244392
1092,0.450118523,0.518209988
1093,0.450020634,0.518183838
1094,0.449946126,0.518105881
1095,0.449805192,0.518034695
1096,0.449621262,0.51791852
1097,0.449332113,0.517844885
1098,0.449097815,0.517752373
1099,0.448969024,0.517693941
1100,0.448871507,0.51766826
1101,0.448746718,0.517614033
1102,0.448563529,0.517498655
1103,0.448380475,0.517383415
1104,0.448244244,0.517317213
1105,0.448131413,0.517275529
1106,0.447952503,0.517241168
1107,0.447711564,0.51714186
1108,0.447509715,0.517006938
1109,0.447393402,0.516885049
1110,0.447339237,0.516751711
1111,0.447215263,0.516621798
1112,0.447033298,0.516431111
1113,0.446882417,0.516272992
1114,0.446812726,0.516276498
1115,0.446793293,0.516332696
1116,0.446750773,0.516288129
1117,0.446511013,0.516189994
1118,0.446236742,0.516055706
1119,0.446008973,0.515970199
1120,0.445831632,0.51586091
1121,0.445604422,0.515699312
1122,0.445258126,0.515489507
1123,0.444923809,0.51529226
1124,0.444677993,0.515187884
1125,0.444467152,0.51504342
1126,0.444161287,0.514722402
1127,0.443622873,0.514234042
1128,0.4430515,0.513710982
1129,0.442610536,0.513324751
1130,0.442170415,0.512939338
1131,0.44154976,0.512364233
1132,0.44058788,0.511507241
1133,0.439551753,0.510495189
1134,0.438606044,0.509577873
1135,0.437749653,0.5087542
1136,0.436937167,0.507976474
1137,0.436124239,0.507121524
1138,0.435097061,0.506117555
1139,0.433709186,0.504733705
1140,0.431897991,0.502980026
1141,0.430144127,0.501285716
1142,0.428882335,0.50003271
1143,0.427794573,0.49896266
1144,0.42642893,0.497599305
1145,0.424470494,0.495762274
1146,0.422514796,0.493926776
1147,0.421121198,0.492607535
1148,0.420120922,0.491703059
1149,0.419234602,0.490918599
1150,0.418259985,0.489964623
1151,0.41717068,0.488889097
1152,0.415991605,0.48779404
1153,0.414882853,0.486697102
1154,0.413916261,0.485825894
1155,0.413220484,0.485240967
1156,0.412759733,0.48490467
1157,0.412460309,0.484587655
1158,0.412097765,0.484279486
1159,0.411766069,0.48392823
1160,0.411404633,0.483621129
1161,0.411040912,0.483235876
1162,0.410713619,0.482964835
1163,0.410581694,0.482825073
1164,0.41051576,0.482755222
1165,0.410422566,0.482807827
1166,0.4102635,0.482790696
1167,0.410134627,0.482729856
1168,0.410038705,0.482703946
1169,0.410005817,0.482669086
1170,0.40994281,0.482678075
1171,0.409685422,0.482556811
1172,0.409297126,0.482296735
1173,0.408942183,0.482071993
1174,0.408846672,0.482046557
1175,0.408882021,0.48215996
1176,0.408980194,0.482264109
1177,0.408947465,0.482229388
1178,0.408849306,0.482125253
1179,0.40875119,0.482021161
1180,0.408623053,0.481961129
1181,0.408497567,0.481979866
1182,0.408309367,0.482008122
1183,0.408148798,0.481913713
1184,0.407988331,0.481819412
1185,0.407888086,0.481636944
1186,0.40788301,0.481479557
1187,0.407907854,0.481278119
1188,0.407872673,0.481164902
1189,0.407774981,0.481061231
1190,0.407649991,0.481080347
1191,0.407462536,0.48110917
1192,0.407277603,0.481216858
1193,0.407060147,0.481290296
1194,0.406905154,0.481354161
1195,0.406747808,0.481339421
1196,0.406683018,0.481270562
1197,0.406680667,0.481191829
1198,0.406680667,0.481191829
1199,0.406780211,0.481373857
1200,0.406977056,0.481659335
1201,0.407141593,0.481910522
1202,0.407015654,0.482005763
1203,0.406855788,0.481912216
1204,0.406727634,0.481928831
1205,0.406759231,0.482038907
1206,0.406917447,0.482283671
1207,0.407076589,0.482452911
1208,0.407105184,0.482559875
1209,0.407068877,0.482597841
1210,0.407034691,0.482714711
1211,0.407187879,0.482877661
1212,0.407310806,0.483085093
1213,0.40740431,0.483261265
1214,0.407364858,0.483296029
1215,0.407291963,0.483372008
1216,0.407349896,0.483510461
1217,0.407504282,0.483828465
1218,0.40775431,0.484171465
1219,0.407972025,0.484480124
1220,0.407963815,0.484625389
1221,0.407859773,0.484745825
1222,0.407818873,0.484856526
1223,0.407870688,0.484988868
1224,0.407987611,0.485190578
1225,0.408104574,0.485392374
1226,0.408060442,0.485499923
1227,0.408077892,0.48551851
1228,0.408095344,0.485537099
1229,0.408147134,0.485669584
1230,0.40823021,0.48591281
1231,0.408347188,0.486114846
1232,0.408428555,0.486278982
1233,0.408509933,0.486443166
1234,0.408623967,0.486642184
1235,0.408738039,0.486841284
1236,0.40882108,0.48708497
1237,0.40883872,0.487259079
1238,0.408759812,0.487408123
1239,0.408679314,0.487477857
1240,0.408695256,0.487572675
1241,0.408678379,0.487788296
1242,0.408728308,0.487997436
1243,0.408906114,0.488187101
1244,0.409015622,0.488303909
1245,0.409129599,0.488503495
1246,0.40917513,0.488630107
1247,0.40922502,0.488839508
1248,0.409239086,0.489010806
1249,0.409319045,0.489096125
1250,0.409397272,0.489257792
1251,0.409542814,0.489413096
1252,0.409652618,0.48953026
1253,0.409702432,0.489739937
1254,0.409715138,0.489831801
1255,0.409633709,0.489901573
1256,0.40958081,0.489923484
1257,0.409499339,0.489993334
1258,0.409482221,0.490053509
1259,0.409526448,0.490100731
1260,0.40960761,0.490265878
1261,0.409753265,0.490421405
1262,0.409834488,0.490586662
1263,0.409785555,0.490691549
1264,0.40973657,0.490796475
1265,0.409654754,0.490866422
1266,0.409605672,0.490971429
1267,0.409620186,0.490986936
1268,0.4096347,0.491002445
1269,0.409684071,0.490976455
1270,0.409633035,0.490921928
1271,0.409455945,0.490890196
1272,0.40924622,0.490823633
1273,0.408971277,0.490687388
1274,0.408696618,0.490551453
1275,0.408454837,0.490450689
1276,0.408278397,0.490419839
1277,0.408198145,0.490333997
1278,0.408120945,0.490251418
1279,0.407946963,0.490144249
1280,0.407708116,0.489967672
1281,0.407404611,0.489721883
1282,0.407038158,0.48956667
1283,0.406639175,0.489297614
1284,0.406276128,0.489066989
1285,0.405974461,0.488822984
1286,0.405740575,0.488651546
1287,0.405539093,0.4885148
1288,0.405308621,0.488346979
1289,0.405106309,0.488051123
1290,0.404843599,0.487769637
1291,0.404517128,0.487419809
1292,0.404159764,0.487115855
1293,0.403773999,0.486781396
1294,0.403354063,0.486410232
1295,0.402874823,0.486054412
1296,0.402301928,0.48567709
1297,0.401732845,0.485224659
1298,0.401225343,0.484838176
1299,0.400753359,0.484489713
1300,0.400373526,0.484081886
1301,0.399859608,0.483688182
1302,0.39938197,0.483254227
1303,0.39875252,0.482736133
1304,0.397994917,0.482159199
1305,0.397259301,0.481447408
1306,0.396505022,0.480636267
1307,0.395765373,0.479840708
1308,0.395036058,0.47905612
1309,0.394397705,0.478290423
1310,0.393797333,0.477565614
1311,0.393143312,0.476783098
1312,0.392386508,0.475968578
